ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1
200400,Shortsword [Magic],2300,105,299000,2,0,400,200,50,14,14,73,0,50,10,35,35,-1,-1,-1,-1,-1,-1,400,200005,200005,200005,200005,200005,200005,200405,200405,200405,200405,200405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,207,6,200,200,1,10,59,63,0,0,20,20,0,0,32,400,-1,20,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,20,0,1,0,0,105,[0|0|0|0|0|0|0|0]
200500,Shortsword [Enchanted],2300,106,299000,2,0,400,200,50,10,10,72,0,50,10,35,35,-1,-1,-1,-1,-1,-1,500,200405,200405,200405,200405,200405,200405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,207,6,200,200,1,10,59,62,0,0,20,20,0,0,32,500,-1,21,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,106,[0|0|0|0|0|0|0|0]
200600,Shortsword [Divine],2300,107,299000,2,0,400,200,100,20,20,0,73,50,10,35,35,-1,-1,-1,-1,-1,-1,600,200005,200005,200005,200005,200005,200005,200605,200605,200605,200605,200605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,207,6,200,200,1,10,53,64,0,0,20,20,0,0,32,600,-1,22,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,107,[0|0|0|0|0|0|0|0]
200700,Shortsword [Occult],2300,108,299000,2,0,400,200,100,18,18,0,86,50,10,35,35,-1,-1,-1,-1,-1,-1,700,200605,200605,200605,200605,200605,200605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,207,6,200,200,1,10,54,59,0,0,20,20,0,0,32,700,-1,23,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1,0,0,108,[0|0|0|0|0|0|0|0]
200800,Shortsword [Fire],2300,109,299000,2,0,400,200,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,800,200005,200005,200005,200005,200005,200005,200805,200805,200805,200805,200805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,207,6,200,200,1,10,78,0,78,0,20,20,0,0,32,800,-1,24,0,-1,7,0,1,23,2,0,50,50,0,2,0,0,10,8,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1,0,0,109,[0|0|0|0|0|0|0|0]
200900,Shortsword [Chaos],2300,110,299000,2,0,400,200,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,900,200805,200805,200805,200805,200805,200805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,207,6,200,200,1,10,68,0,78,0,20,20,0,0,32,900,-1,25,0,-1,7,0,1,23,2,0,50,50,0,2,0,0,10,8,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,40,0,1,0,0,110,[0|0|0|0|0|0|0|0]
201000,Longsword,2300,111,299000,3,0,400,200,50,51,51,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,201000,201000,201000,201000,201000,201000,201005,201005,201005,201005,201005,201010,201010,201010,201010,201010,1,1,1,1,100700,100710,100720,201,7,200,200,1,10,80,0,0,0,25,20,0,0,32,0,-1,16,0,-1,7,0,1,23,2,0,50,50,0,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,111,[0|0|0|0|0|0|0|0]
201100,Longsword [Crystal],2300,112,299000,3,0,400,200,1,51,51,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,100,201010,201010,201010,201010,201010,201010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,201,7,20,20,1,10,80,0,0,0,25,20,0,0,32,100,-1,17,0,-1,7,0,1,23,2,0,50,50,0,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,5,0,1,0,0,112,[0|0|0|0|0|0|0|0]
201200,Longsword [Lightning],2300,113,299000,3,0,400,200,500,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,200,201010,201010,201010,201010,201010,201010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,201,7,200,200,1,10,80,0,0,80,25,20,0,0,32,200,-1,18,0,-1,7,0,1,23,2,0,50,50,0,6,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,113,[0|0|0|0|0|0|0|0]
201300,Longsword [Raw],2300,114,299000,3,0,400,200,50,38,38,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,300,201005,201005,201005,201005,201005,201005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,201,7,200,200,1,10,92,0,0,0,25,20,0,0,32,300,-1,19,0,-1,7,0,1,23,2,0,50,50,0,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,0,114,[0|0|0|0|0|0|0|0]
201400,Longsword [Magic],2300,115,299000,3,0,400,200,50,14,14,73,0,50,10,35,35,-1,-1,-1,-1,-1,-1,400,201005,201005,201005,201005,201005,201005,201405,201405,201405,201405,201405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,201,7,200,200,1,10,60,65,0,0,25,20,0,0,32,400,-1,20,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,20,0,1,0,0,115,[0|0|0|0|0|0|0|0]
201500,Longsword [Enchanted],2300,116,299000,3,0,400,200,50,10,10,72,0,50,10,35,35,-1,-1,-1,-1,-1,-1,500,201405,201405,201405,201405,201405,201405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,201,7,200,200,1,10,60,64,0,0,25,20,0,0,32,500,-1,21,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,116,[0|0|0|0|0|0|0|0]
201600,Longsword [Divine],2300,117,299000,3,0,400,200,100,20,20,0,73,50,10,35,35,-1,-1,-1,-1,-1,-1,600,201005,201005,201005,201005,201005,201005,201605,201605,201605,201605,201605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,201,7,200,200,1,10,54,66,0,0,25,20,0,0,32,600,-1,22,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,117,[0|0|0|0|0|0|0|0]
201700,Longsword [Occult],2300,118,299000,3,0,400,200,100,18,18,0,86,50,10,35,35,-1,-1,-1,-1,-1,-1,700,201605,201605,201605,201605,201605,201605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,201,7,200,200,1,10,55,60,0,0,25,20,0,0,32,700,-1,23,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1,0,0,118,[0|0|0|0|0|0|0|0]
201800,Longsword [Fire],2300,119,299000,3,0,400,200,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,800,201005,201005,201005,201005,201005,201005,201805,201805,201805,201805,201805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,201,7,200,200,1,10,80,0,80,0,25,20,0,0,32,800,-1,24,0,-1,7,0,1,23,2,0,50,50,0,2,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1,0,0,119,[0|0|0|0|0|0|0|0]
201900,Longsword [Chaos],2300,120,299000,3,0,400,200,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,900,201805,201805,201805,201805,201805,201805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,201,7,200,200,1,10,70,0,80,0,25,20,0,0,32,900,-1,25,0,-1,7,0,1,23,2,0,50,50,0,2,0,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,40,0,1,0,0,120,[0|0|0|0|0|0|0|0]
202000,Broadsword,2301,121,299000,3,0,400,200,50,51,51,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,202000,202000,202000,202000,202000,202000,202005,202005,202005,202005,202005,202010,202010,202010,202010,202010,1,1,1,1,100700,100710,100720,204,8,200,200,1,10,82,0,0,0,25,20,0,0,32,0,-1,16,0,-1,7,0,1,23,2,0,50,50,0,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,121,[0|0|0|0|0|0|0|0]
202100,Broadsword [Crystal],2301,122,299000,3,0,400,200,1,51,51,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,100,202010,202010,202010,202010,202010,202010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,204,8,20,20,1,10,82,0,0,0,25,20,0,0,32,100,-1,17,0,-1,7,0,1,23,2,0,50,50,0,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,122,[0|0|0|0|0|0|0|0]
202200,Broadsword [Lightning],2301,123,299000,3,0,400,200,500,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,200,202010,202010,202010,202010,202010,202010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,204,8,200,200,1,10,82,0,0,82,25,20,0,0,32,200,-1,18,0,-1,7,0,1,23,2,0,50,50,0,6,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,123,[0|0|0|0|0|0|0|0]
202300,Broadsword [Raw],2301,124,299000,3,0,400,200,50,38,38,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,300,202005,202005,202005,202005,202005,202005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,204,8,200,200,1,10,94,0,0,0,25,20,0,0,32,300,-1,19,0,-1,7,0,1,23,2,0,50,50,0,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,124,[0|0|0|0|0|0|0|0]
202400,Broadsword [Magic],2301,125,299000,3,0,400,200,50,14,14,73,0,50,10,35,35,-1,-1,-1,-1,-1,-1,400,202005,202005,202005,202005,202005,202005,202405,202405,202405,202405,202405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,204,8,200,200,1,10,62,67,0,0,25,20,0,0,32,400,-1,20,0,-1,7,0,1,23,2,0,50,50,1,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,125,[0|0|0|0|0|0|0|0]
202500,Broadsword [Enchanted],2301,126,299000,3,0,400,200,50,10,10,72,0,50,10,35,35,-1,-1,-1,-1,-1,-1,500,202405,202405,202405,202405,202405,202405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,204,8,200,200,1,10,62,66,0,0,25,20,0,0,32,500,-1,21,0,-1,7,0,1,23,2,0,50,50,1,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,126,[0|0|0|0|0|0|0|0]
202600,Broadsword [Divine],2301,127,299000,3,0,400,200,100,20,20,0,73,50,10,35,35,-1,-1,-1,-1,-1,-1,600,202005,202005,202005,202005,202005,202005,202605,202605,202605,202605,202605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,204,8,200,200,1,10,55,68,0,0,25,20,0,0,32,600,-1,22,0,-1,7,0,1,23,2,0,50,50,1,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,127,[0|0|0|0|0|0|0|0]
202700,Broadsword [Occult],2301,128,299000,3,0,400,200,100,18,18,0,86,50,10,35,35,-1,-1,-1,-1,-1,-1,700,202605,202605,202605,202605,202605,202605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,204,8,200,200,1,10,56,62,0,0,25,20,0,0,32,700,-1,23,0,-1,7,0,1,23,2,0,50,50,1,1,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,128,[0|0|0|0|0|0|0|0]
202800,Broadsword [Fire],2301,129,299000,3,0,400,200,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,800,202005,202005,202005,202005,202005,202005,202805,202805,202805,202805,202805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,204,8,200,200,1,10,82,0,82,0,25,20,0,0,32,800,-1,24,0,-1,7,0,1,23,2,0,50,50,0,2,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,129,[0|0|0|0|0|0|0|0]
202900,Broadsword [Chaos],2301,130,299000,3,0,400,200,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,900,202805,202805,202805,202805,202805,202805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,204,8,200,200,1,10,72,0,82,0,25,20,0,0,32,900,-1,25,0,-1,7,0,1,23,2,0,50,50,0,2,53,0,10,10,10,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,40,0,1,0,0,130,[0|0|0|0|0|0|0|0]
203000,Broken Straight Sword,2300,211,299000,2,0,400,100,50,38,50,0,0,20,5,15,15,-1,-1,-1,-1,-1,-1,0,203000,203000,203000,203000,203000,203000,203005,203005,203005,203005,203005,203010,203010,203010,203010,203010,1,1,1,1,100700,100710,100720,200,9,200,200,1,10,40,0,0,0,20,1,0,0,16,0,-1,16,0,-1,7,0,1,23,2,0,50,50,0,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,211,[0|0|0|0|0|0|0|0]
203100,Broken Straight Sword [Crystal],2300,212,299000,2,0,400,100,1,38,50,0,0,20,5,15,15,-1,-1,-1,-1,-1,-1,100,203010,203010,203010,203010,203010,203010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,200,9,20,20,1,10,40,0,0,0,20,1,0,0,16,100,-1,17,0,-1,7,0,1,23,2,0,50,50,0,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,5,0,1,0,0,212,[0|0|0|0|0|0|0|0]
203200,Broken Straight Sword [Lightning],2300,213,299000,2,0,400,100,500,0,0,0,0,20,5,15,15,-1,-1,-1,-1,-1,-1,200,203010,203010,203010,203010,203010,203010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,200,9,200,200,1,10,40,0,0,40,20,1,0,0,16,200,-1,18,0,-1,7,0,1,23,2,0,50,50,0,6,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,213,[0|0|0|0|0|0|0|0]
203300,Broken Straight Sword [Raw],2300,214,299000,2,0,400,100,50,29,38,0,0,20,5,15,15,-1,-1,-1,-1,-1,-1,300,203005,203005,203005,203005,203005,203005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,200,9,200,200,1,10,46,0,0,0,20,1,0,0,16,300,-1,19,0,-1,7,0,1,23,2,0,50,50,0,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,0,214,[0|0|0|0|0|0|0|0]
203400,Broken Straight Sword [Magic],2300,215,299000,2,0,400,100,50,11,14,63,0,20,5,15,15,-1,-1,-1,-1,-1,-1,400,203005,203005,203005,203005,203005,203005,203405,203405,203405,203405,203405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,200,9,200,200,1,10,30,33,0,0,20,1,0,0,16,400,-1,20,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,20,0,1,0,0,215,[0|0|0|0|0|0|0|0]
203500,Broken Straight Sword [Enchanted],2300,216,299000,2,0,400,100,50,8,10,62,0,20,5,15,15,-1,-1,-1,-1,-1,-1,500,203405,203405,203405,203405,203405,203405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,200,9,200,200,1,10,30,32,0,0,20,1,0,0,16,500,-1,21,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,216,[0|0|0|0|0|0|0|0]
203600,Broken Straight Sword [Divine],2300,217,299000,2,0,400,100,100,15,19,0,63,20,5,15,15,-1,-1,-1,-1,-1,-1,600,203005,203005,203005,203005,203005,203005,203605,203605,203605,203605,203605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,200,9,200,200,1,10,27,33,0,0,20,1,0,0,16,600,-1,22,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,217,[0|0|0|0|0|0|0|0]
203700,Broken Straight Sword [Occult],2300,218,299000,2,0,400,100,100,14,18,0,74,20,5,15,15,-1,-1,-1,-1,-1,-1,700,203605,203605,203605,203605,203605,203605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,200,9,200,200,1,10,27,30,0,0,20,1,0,0,16,700,-1,23,0,-1,7,0,1,23,2,0,50,50,1,1,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1,0,0,218,[0|0|0|0|0|0|0|0]
203800,Broken Straight Sword [Fire],2300,219,299000,2,0,400,100,50,0,0,0,0,20,5,15,15,-1,-1,-1,-1,-1,-1,800,203005,203005,203005,203005,203005,203005,203805,203805,203805,203805,203805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,200,9,200,200,1,10,40,0,40,0,20,1,0,0,16,800,-1,24,0,-1,7,0,1,23,2,0,50,50,0,2,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1,0,0,219,[0|0|0|0|0|0|0|0]
203900,Broken Straight Sword [Chaos],2300,220,299000,2,0,400,100,50,0,0,0,0,20,5,15,15,-1,-1,-1,-1,-1,-1,900,203805,203805,203805,203805,203805,203805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,200,9,200,200,1,10,35,0,41,0,20,1,0,0,16,900,-1,25,0,-1,7,0,1,23,2,0,50,50,0,2,0,0,10,8,8,0,0,99,0,0,10,10,0,1,0,0,0,26,26,26,20,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,40,0,1,0,0,220,[0|0|0|0|0|0|0|0]
204000,Balder Side Sword,2302,131,299000,3,0,240,200,50,13,85,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,204000,204000,204000,204000,204000,204000,204005,204005,204005,204005,204005,204010,204010,204010,204010,204010,1,1,1,1,100700,100710,100720,202,10,120,120,1,10,80,0,0,0,20,20,0,0,32,0,-1,16,0,-1,7,0,1,23,2,0,50,50,0,1,54,0,10,10,14,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,131,[0|0|0|0|0|0|0|0]
204100,Balder Side Sword [Crystal],2302,132,299000,3,0,240,200,1,13,85,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,100,204010,204010,204010,204010,204010,204010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,202,10,12,12,1,10,80,0,0,0,20,20,0,0,32,100,-1,17,0,-1,7,0,1,23,2,0,50,50,0,1,54,0,10,10,14,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,5,0,1,0,0,132,[0|0|0|0|0|0|0|0]
204200,Balder Side Sword [Lightning],2302,133,299000,3,0,240,200,500,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,200,204010,204010,204010,204010,204010,204010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,202,10,120,120,1,10,80,0,0,80,20,20,0,0,32,200,-1,18,0,-1,7,0,1,23,2,0,50,50,0,6,54,0,10,10,14,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,133,[0|0|0|0|0|0|0|0]
204300,Balder Side Sword [Raw],2302,134,299000,3,0,240,200,50,10,64,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,300,204005,204005,204005,204005,204005,204005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,202,10,120,120,1,10,92,0,0,0,20,20,0,0,32,300,-1,19,0,-1,7,0,1,23,2,0,50,50,0,1,54,0,10,10,14,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,0,134,[0|0|0|0|0|0|0|0]
